cw	x	y	cluster_number	silhouette	medoid_label	final_cluster
reason/nn	16.438419237700266	20.30143590072352	9	0.7681097	recipe/nn	recipe/nn
rebate/nn	12.149891767789036	14.220039584994618	12	0.4318934	mortgage/nn	mortgage/nn
recipe/nn	15.042345214640644	21.073964354463058	9	0.79948837	recipe/nn	recipe/nn
records/nn	0.8609802425299552	20.582631487560715	14	0.1664083	headache/nn	headache/nn
referrals/nn	23.489007089798427	-3.7949736614453586	2	0.86251074	decision/nn	decision/nn
referral/nn	-13.892281550997023	-5.440557366943336	6	0.63329965	exposure/nn	exposure/nn
refund/nn	12.115376233655853	13.95736361760531	12	0.41695663	mortgage/nn	mortgage/nn
rein/nn	-14.955036548685888	-16.95899503383617	8	-0.0074121403	process/nn	NA
relaxation/nn	16.11905030336434	-28.164120064724372	5	0.677542	description/nn	description/nn
release/nn	12.938403198020747	-27.510542181752516	5	0.68450606	description/nn	description/nn
relief/nn	12.1163313458181	13.392195802761238	12	0.39804754	mortgage/nn	mortgage/nn
report/nn	-28.20698456486451	22.52508880582026	3	0.46484482	pat/nn	pat/nn
reports/nn	16.56503307427024	-8.81556961237776	10	0.13754494	year/nn	year/nn
respect/nn	16.411605637268778	21.789162858605835	9	0.7679881	recipe/nn	recipe/nn
ride/nn	-5.597735022063055	22.822092881228926	14	0.6217518	headache/nn	headache/nn
right/nn	-17.920502491117926	-8.017496405182294	8	0.18798904	process/nn	process/nn
ring/nn	-16.919150754259974	-12.165509369921931	8	0.5443528	process/nn	process/nn
room/nn	-14.170191798618609	-22.037455526723257	7	0.47137585	custody/nn	custody/nn
rotation/nn	13.068128166268984	-28.07914579698976	5	0.6719934	description/nn	description/nn
rule/nn	-18.21407422865516	-11.748427104564934	8	0.5732234	process/nn	process/nn
run/nn	-13.836011972066336	8.306196643149747	11	0.6698763	time/nn	time/nn
rush/nn	-6.594688762148582	16.67268532078312	14	0.40362182	headache/nn	headache/nn
salary/nn	8.287639230897334	12.996757492105807	12	0.2918568	mortgage/nn	mortgage/nn
sample/nn	-21.451990722462316	22.783956093362526	3	0.2173582	pat/nn	pat/nn
scale/nn	-25.9129764041878	24.539169776229294	3	0.66082716	pat/nn	pat/nn
scholarship/nn	1.5211450807006104	19.880806871527682	12	0.082882755	mortgage/nn	mortgage/nn
screen/nn	-26.76406503515573	24.735074395823503	3	0.6786947	pat/nn	pat/nn
seat/nn	-16.51783117704013	-17.272658415121228	8	0.1672345	process/nn	process/nn
security/nn	-3.659907890494237	-1.8000355235931103	0	0.2977363	equipment/nn	equipment/nn
seedling/nn	-24.211810535510143	22.287954405801003	3	0.28364912	pat/nn	pat/nn
self-esteem/nn	9.55588562971657	15.856138494074786	12	0.26185384	mortgage/nn	mortgage/nn
sense/nn	24.422638127949703	-5.064374814979754	2	0.6386673	decision/nn	decision/nn
sentence/nn	-4.6234779333182505	24.282316196079623	14	0.45764297	headache/nn	headache/nn
sentences/nn	-13.925002306623176	8.9773547377956735	11	0.47317985	time/nn	time/nn
sermon/nn	8.045884763354104	-1.58421539682214	4	0.22320496	paycheck/nn	paycheck/nn
service/nn	-5.788307147413907	-1.9906625207238835	0	0.11205225	equipment/nn	equipment/nn
set/nn	15.298767957086703	-28.98952927879765	5	0.66604227	description/nn	description/nn
seventies/mc	-16.306234107717593	-18.11525230546824	7	0.04110889	custody/nn	custody/nn
seventy/mc	24.030104878046718	-12.418156843477401	10	0.5825117	year/nn	year/nn
shelter/nn	-14.182957144493079	-23.492878366240596	7	0.55399716	custody/nn	custody/nn
shirts/nn	9.380261931813896	0.7954095952358764	4	0.2323753	paycheck/nn	paycheck/nn
shirt/nn	9.847010790223651	0.5354980675915086	4	0.3232075	paycheck/nn	paycheck/nn
shot/nn	-9.099595344475595	20.345693818953507	14	0.3344095	headache/nn	headache/nn
shots/nn	-15.098694146848391	-14.938601003087498	8	0.41076553	process/nn	process/nn
shower/nn	-6.261186587634043	-21.53691287972507	7	0.17943041	custody/nn	custody/nn
side/nn	-27.444207588642215	26.065943638804697	3	0.6571518	pat/nn	pat/nn
signal/nn	-4.125836820800594	23.985330758108812	14	0.52424943	headache/nn	headache/nn
six/nn	-12.799879848608464	-23.823663720032645	7	0.56177366	custody/nn	custody/nn
skills/nn	-3.471509835500263	7.317264628785674	0	-0.0780679	equipment/nn	NA
skill/nn	2.744712395183878	-1.2874612817798186	4	0.2044587	paycheck/nn	paycheck/nn
slant/nn	-23.287919036380536	25.204848168548086	3	0.519458	pat/nn	pat/nn
smack/nn	-11.605589763592853	-23.82683059166714	7	0.5715003	custody/nn	custody/nn
some/pn	1.115091389163737	22.711887579434705	1	0.07906365	leeway/nn	leeway/nn
something/nn	13.245792999696395	-8.810116045577814	13	0.3665716	that/dd	that/dd
something/pn	13.873458188062887	-8.052012324418705	13	0.13128655	that/dd	that/dd
song/nn	12.383597964896774	-3.6718844996725206	4	0.3999416	paycheck/nn	paycheck/nn
sources/nn	-15.227382719636541	-9.801296528376133	8	0.06397906	process/nn	process/nn
source/nn	14.78161135793271	-27.639748000840527	5	0.6928271	description/nn	description/nn
space/nn	-16.618491368056755	-16.80560477451115	8	0.1909394	process/nn	process/nn
specs/nn	11.569655068950873	-3.5480175365678805	4	0.48914418	paycheck/nn	paycheck/nn
spec/nn	-24.62197640091991	24.54285682799341	3	0.63458306	pat/nn	pat/nn
speech/nn	20.315050729303564	6.148739964750995	1	0.53061354	leeway/nn	leeway/nn
spiel/nn	-13.865319253880237	8.51215878273913	11	0.62094355	time/nn	time/nn
spot/nn	-25.596914010055546	27.34976343895722	3	0.6048692	pat/nn	pat/nn
steak/nn	-3.8448204607440464	6.41342272944898	0	-0.006757204	equipment/nn	NA
stimulation/nn	16.378600444205162	-26.121304714923212	5	0.6726077	description/nn	description/nn
stipend/nn	-3.4438631566500364	21.980756776610587	14	0.6075463	headache/nn	headache/nn
stock/nn	-8.799823675890162	-5.065873567237133	8	0.21730943	process/nn	process/nn
story/nn	-7.165226633844104	-12.870129126076478	13	0.21601099000000001	that/dd	that/dd
strength/nn	11.155251954349971	-26.75139137101473	5	0.3382748	description/nn	description/nn
stroke/nn	-5.373596482196762	19.321493573546597	14	0.6521039	headache/nn	headache/nn
stuff/nn	17.321027477894237	-20.689731662913037	5	0.19882274	description/nn	description/nn
subscription/nn	-12.81583300137911	-5.436053704905939	6	0.6665711	exposure/nn	exposure/nn
subtitle/nn	-8.275021273489392	-23.90837607216828	7	0.32061437	custody/nn	custody/nn
sudafed/np	0.3822695477898026	22.3354487445485	14	0.2455774	headache/nn	headache/nn
suit/nn	9.938575536291376	1.1544211132685718	4	0.28323025	paycheck/nn	paycheck/nn
supplies/nn	-6.45946042003168	-23.23500109779478	5	-0.03765524	description/nn	NA
supply/nn	-2.5820068841218506	3.260471930485559	0	0.34850246	equipment/nn	equipment/nn
support/nn	14.306963880673285	21.792569646145754	9	0.7784907	recipe/nn	recipe/nn
sweatshirt/nn	10.132532311845528	0.7303516180267844	4	0.3218238	paycheck/nn	paycheck/nn
sympathy/nn	15.609977091833589	21.88466111084104	9	0.7911046	recipe/nn	recipe/nn
synopsis/nn	-7.26809129945018	-14.657232389274089	13	0.21097986	that/dd	that/dd
system/nn	-16.949546569071494	-10.606477591549936	8	0.46297437	process/nn	process/nn
talent/nn	7.054441218124138	-3.30675544673332	4	0.47896874	paycheck/nn	paycheck/nn
talk/nn	16.5829075154346	-27.37975653705654	5	0.6529301	description/nn	description/nn
tang/nn	-10.730470750652675	-4.197934872369875	6	0.35196733	exposure/nn	exposure/nn
tank/nn	-9.202409104071219	-5.070772451188342	8	0.11142338	process/nn	process/nn
tape/nn	-27.210707271730417	25.161925067998943	3	0.67107844	pat/nn	pat/nn
tariff/nn	-26.618620213749164	24.828902185562093	3	0.66454196	pat/nn	pat/nn
tartness/nn	15.135867287384658	-24.559404332494584	5	0.65399164	description/nn	description/nn
tax-credit/nn	13.148731755799654	-26.435704874463255	5	0.67556936	description/nn	description/nn
tax-cut/nn	20.388519459273486	1.817406920203768	1	0.41724157	leeway/nn	leeway/nn
tax/nn	8.675591230122937	13.689171489740268	12	0.35830942	mortgage/nn	mortgage/nn
television/nn	-26.438870618798738	25.536056243346522	3	0.66436136	pat/nn	pat/nn
tempt/vv	14.923681027236864	11.493026432410279	13	0.2113958	that/dd	that/dd
ten/mc	23.484141888610182	-11.49526326089805	10	0.6295512	year/nn	year/nn
test/nn	-21.020066558825814	22.51367431295066	3	0.052961163	pat/nn	pat/nn
testing/nn	-20.617312681010446	22.18785856444996	0	-0.015234087	equipment/nn	NA
that/dd	-6.395308993091288	-12.963727667665658	13	0.42389432	that/dd	that/dd
them/pp	14.976652453799904	11.396294468525829	13	0.21194379	that/dd	that/dd
therapy/nn	-3.5909488072463813	3.959001059343461	0	0.36841065	equipment/nn	equipment/nn
these/dd	17.25886936401022	-20.869559732627852	5	0.26645887	description/nn	description/nn
thing/nn	16.627158070487475	-10.344467990885951	10	0.105162725	year/nn	year/nn
things/nn	16.953107609422254	-10.42700884129113	10	0.157566	year/nn	year/nn
this/dd	-7.126736796117808	-13.138936325075239	13	0.28459576	that/dd	that/dd
those/dd	17.010997389226468	-21.197561877975506	5	0.38157368	description/nn	description/nn
thought/nn	8.993201538068714	-4.9342953308467985	4	0.5057133	paycheck/nn	paycheck/nn
thoughts/nn	16.559630093508172	19.8524222634144	9	0.7216804	recipe/nn	recipe/nn
thrust/nn	12.132825693345975	-27.283280011110268	5	0.6510776	description/nn	description/nn
thumbs-down/nn	-5.4395364787912115	23.422193532865137	14	0.52729905	headache/nn	headache/nn
ticket/nn	-24.904138357235365	26.238716036557346	3	0.62751627	pat/nn	pat/nn
time-off/nn	15.623435044451368	19.55511139784367	9	0.70893705	recipe/nn	recipe/nn
time/nn	-14.514375359945282	8.285534058109118	11	0.7394244	time/nn	time/nn
times/nn	-14.798403643320711	7.74337085900366	11	0.74760425	time/nn	time/nn
tip/nn	-23.220206221434168	24.516325194960643	3	0.48353115	pat/nn	pat/nn
title/nn	-18.055443392410613	-11.904073350083962	8	0.5624807	process/nn	process/nn
titles/nn	-15.151981782738744	4.991536785340563	11	0.33221	time/nn	time/nn
tomatoes/nn	13.951807986057483	20.542624302910497	9	0.6839549	recipe/nn	recipe/nn
tomato/nn	-3.2175706258203896	5.8144769643624565	0	0.2181845	equipment/nn	equipment/nn
ton/nn	15.109819359237285	-27.139825897631955	5	0.68487453	description/nn	description/nn
topic/nn	-25.876162808367013	27.356679330254593	3	0.593183	pat/nn	pat/nn
toyota/np	-0.23245998591508465	0.3301979330289328	0	0.18864837	equipment/nn	equipment/nn
traction/nn	-0.2410446177754574	21.034150552806196	14	0.37326568	headache/nn	headache/nn
training/nn	-5.030160627867913	-1.2566450885582743	0	0.21354365	equipment/nn	equipment/nn
transfusion/nn	-21.56113128689475	22.952092340139767	3	0.20385975	pat/nn	pat/nn
transportation/nn	-4.149510486360719	-1.5841647978465665	0	0.29636624	equipment/nn	equipment/nn
treat/nn	-5.587808886423204	22.285765609403935	14	0.66380924	headache/nn	headache/nn
trial/nn	-16.571913734064484	-12.516699425688714	8	0.56274	process/nn	process/nn
trie/nn	-0.014727282793141153	20.055731473383496	14	0.3369041	headache/nn	headache/nn
trip/nn	-13.257094916368281	-5.852528151470625	6	0.61383694	exposure/nn	exposure/nn
trouble/nn	-13.456393883159755	-23.212028829405856	7	0.573482	custody/nn	custody/nn
try/nn	14.890923671347085	12.199446754036508	13	-0.0036320116	that/dd	NA
tub/nn	-25.093146459127166	27.537604556319547	3	0.47952023	pat/nn	pat/nn
tune-up/nn	-1.7768509406989095	21.343204066560364	14	0.56503075	headache/nn	headache/nn
tv/nn	-26.171672954653385	26.12677551907966	3	0.63830864	pat/nn	pat/nn
type/nn	14.213351605326972	-26.91663580597439	5	0.69141144	description/nn	description/nn
uniform/nn	9.587310787232255	0.37804585813152863	4	0.32441235	paycheck/nn	paycheck/nn
update/nn	-23.503461028583185	24.972157999822446	3	0.57496196	pat/nn	pat/nn
upgrade/nn	-7.544437971383284	21.56920965735974	14	0.5818012	headache/nn	headache/nn
uplift/nn	-13.992411456001888	-5.158675525191351	6	0.6443215	exposure/nn	exposure/nn
variance/nn	-14.333657779523662	7.447414673559999	11	0.74783933	time/nn	time/nn
variety/nn	18.35000309397312	-28.543140300154015	5	0.6170862	description/nn	description/nn
verdict/nn	-17.045505441876305	-13.249689789170198	8	0.59108454	process/nn	process/nn
veto/nn	-8.001710808775025	19.617286901386578	14	0.5546876	headache/nn	headache/nn
view/nn	13.404217005788254	-25.174671988014847	5	0.6295313	description/nn	description/nn
views/nn	16.027207550795303	20.32862828313288	9	0.7944867	recipe/nn	recipe/nn
walking/nn	-6.338272302029415	20.12108136974064	14	0.6120304	headache/nn	headache/nn
warhead/nn	0.4901841208842806	-0.502033146013154	0	0.20212834	equipment/nn	equipment/nn
warning/nn	-3.3389587052506555	20.935607242262574	14	0.6332588	headache/nn	headache/nn
warranty/nn	-27.077008272060425	26.433004421090505	3	0.6354763	pat/nn	pat/nn
water/nn	-17.81292882838537	-14.486066466334993	8	0.5276981	process/nn	process/nn
way/nn	-16.878784011543072	-14.438508162685078	8	0.55833095	process/nn	process/nn
week/nn	21.82053992108221	-10.904141675001997	10	0.5966221	year/nn	year/nn
whiz/nn	-3.703690622779923	7.219327690029458	14	0.12909025	headache/nn	headache/nn
work/nn	-13.620520126392437	-5.475616364651412	6	0.6473059	exposure/nn	exposure/nn
workout/nn	-6.181540210770967	19.917712545714732	14	0.6411997	headache/nn	headache/nn
world/nn	-17.57603074092916	-12.794020552401673	8	0.6022512	process/nn	process/nn
worth/nn	17.91192099413906	-25.770681009247642	5	0.59889996	description/nn	description/nn
year/nn	22.353804907981026	-10.95286681611648	10	0.6274361	year/nn	year/nn
